Station: Z�rich-Kaserne
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [痢/m設;NO2 [痢/m設;SO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;NMVOC [ppm];EC [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
29.10.2013 14:00;61.1;14.9;0.4;0.20;4.8;0.0;0.2;13.0;0.0;150.8
29.10.2013 15:00;58.0;16.9;0.4;0.20;6.5;0.0;0.3;13.2;0.0;158.7
29.10.2013 16:00;42.0;36.2;0.7;0.20;7.9;0.1;0.5;13.2;0.0;39.5
29.10.2013 17:00;24.2;51.9;1.4;0.30;13.1;0.1;0.8;12.9;0.0;16.8
29.10.2013 18:00;15.6;58.0;0.9;0.30;14.0;0.1;0.9;12.7;0.0;-0.4
29.10.2013 19:00;27.3;49.4;1.1;0.30;13.7;0.1;0.7;12.4;0.0;-2.0
29.10.2013 20:00;17.9;55.5;1.0;0.30;12.7;0.1;0.9;11.9;0.1;-2.2
29.10.2013 21:00;38.0;33.1;0.8;0.20;11.2;0.1;0.6;11.6;0.0;-3.0
29.10.2013 22:00;36.7;29.8;0.8;0.20;9.3;0.1;0.5;11.2;0.0;-1.6
29.10.2013 23:00;40.7;23.1;0.5;0.20;8.1;0.0;0.3;10.9;0.0;-1.7
30.10.2013 00:00;39.9;20.4;0.5;0.20;8.1;0.0;0.3;10.8;0.0;-1.8
30.10.2013 01:00;44.4;14.0;0.3;0.20;8.5;0.0;0.2;10.5;0.0;-1.7
30.10.2013 02:00;48.0;11.3;0.3;0.10;5.8;0.0;0.2;10.5;0.0;-1.3
30.10.2013 03:00;53.5;9.3;0.3;0.10;8.6;0.0;0.2;10.4;0.0;-1.4
30.10.2013 04:00;43.8;13.1;0.4;0.20;9.7;0.0;0.2;10.5;0.0;-1.3
30.10.2013 05:00;40.4;17.4;0.6;0.20;10.5;0.0;0.3;10.4;0.0;-1.6
30.10.2013 06:00;53.0;13.4;0.7;0.20;8.0;0.0;0.2;10.3;0.0;-1.5
30.10.2013 07:00;42.0;27.0;0.9;0.20;8.4;0.0;0.4;10.2;0.0;-1.4
30.10.2013 08:00;28.8;40.8;1.1;0.20;10.4;0.1;0.7;10.1;0.0;11.3
30.10.2013 09:00;10.8;62.2;1.6;0.40;14.7;0.1;1.5;9.9;0.0;45.3
30.10.2013 10:00;8.4;63.8;1.8;0.30;25.8;0.1;1.7;10.0;0.0;65.2
30.10.2013 11:00;31.4;43.1;1.6;0.20;21.7;0.1;1.0;10.3;0.0;120.1
30.10.2013 12:00;48.0;30.0;1.2;0.20;13.9;0.1;0.5;10.8;0.0;185.2
30.10.2013 13:00;58.8;22.7;1.1;0.20;12.4;0.0;0.3;11.5;0.0;229.1
30.10.2013 14:00;59.1;29.2;1.2;0.20;12.4;0.0;0.4;11.9;0.0;198.5
30.10.2013 15:00;49.8;35.6;1.5;0.20;13.1;0.1;0.6;12.3;0.0;157.5
30.10.2013 16:00;52.5;30.3;1.1;0.20;13.0;0.0;0.4;12.0;0.0;57.2
30.10.2013 17:00;52.2;28.7;1.0;0.20;9.8;0.1;0.4;11.7;0.0;19.6
30.10.2013 18:00;27.4;57.0;1.1;0.30;11.7;0.1;0.7;11.4;0.0;-1.1
30.10.2013 19:00;7.1;82.0;2.9;0.60;15.8;0.3;1.8;10.8;0.0;-3.0
30.10.2013 20:00;2.9;86.9;4.4;0.90;26.7;0.4;3.1;9.9;0.0;-2.8
30.10.2013 21:00;2.5;78.4;3.3;0.70;38.5;0.3;4.7;9.1;0.0;-3.0
30.10.2013 22:00;2.8;63.5;2.1;0.40;26.7;0.1;1.3;8.6;0.0;-3.0
30.10.2013 23:00;11.2;49.3;1.7;0.30;16.9;0.1;1.1;8.3;0.0;-2.3
31.10.2013 00:00;18.7;40.8;1.5;0.30;14.5;0.1;0.8;8.3;0.0;-2.1
31.10.2013 01:00;22.4;34.4;1.1;0.20;12.9;0.1;0.7;7.8;0.0;-2.5
31.10.2013 02:00;26.9;26.8;1.1;0.20;11.0;0.1;0.5;7.6;0.0;-2.7
31.10.2013 03:00;26.4;23.9;0.9;0.20;12.0;0.0;0.5;7.3;0.0;-2.9
31.10.2013 04:00;25.6;22.5;0.8;0.20;12.4;0.0;0.5;6.9;0.0;-3.0
31.10.2013 05:00;20.4;26.7;1.2;0.20;13.4;0.1;0.5;6.5;0.0;-2.9
31.10.2013 06:00;15.2;31.7;1.5;0.20;15.2;0.1;0.6;6.2;0.0;-2.8
31.10.2013 07:00;9.5;40.5;2.4;0.30;16.9;0.1;0.8;6.2;0.0;-2.0
31.10.2013 08:00;5.0;48.9;3.0;0.30;19.9;0.1;1.1;6.3;0.0;10.0
31.10.2013 09:00;5.9;50.2;3.1;0.30;23.7;0.1;1.2;6.7;0.0;43.3
31.10.2013 10:00;6.4;49.0;2.9;0.30;24.5;0.1;1.2;7.3;0.0;71.8
31.10.2013 11:00;7.9;46.4;2.4;0.30;30.5;0.1;1.2;7.8;0.0;99.4
31.10.2013 12:00;9.9;45.1;2.5;0.30;28.2;0.1;1.2;8.4;0.0;150.2
31.10.2013 13:00;21.0;34.1;1.9;0.20;26.8;0.1;0.9;8.9;0.0;162.9
31.10.2013 14:00;20.3;35.1;1.6;0.20;23.5;0.1;0.9;9.3;0.0;151.6
31.10.2013 15:00;20.3;35.3;1.4;0.20;23.1;0.1;0.9;9.5;0.0;151.7
31.10.2013 16:00;24.6;30.3;1.4;0.20;23.5;0.1;0.8;9.7;0.0;141.3
31.10.2013 17:00;19.8;34.5;1.1;0.20;23.4;0.1;0.8;9.7;0.0;50.2
31.10.2013 18:00;8.3;47.9;1.2;0.30;23.1;0.1;1.1;9.4;0.0;-1.1
31.10.2013 19:00;1.7;60.2;2.3;1.00;28.4;0.2;2.0;9.0;0.0;-2.9
31.10.2013 20:00;1.3;56.8;2.0;0.50;33.2;0.2;1.8;8.6;0.0;-2.8
31.10.2013 21:00;1.5;48.9;1.9;0.50;29.4;0.2;1.7;8.4;0.0;-2.7
31.10.2013 22:00;4.7;54.6;2.9;1.00;32.2;0.3;4.9;8.0;0.0;-2.6
31.10.2013 23:00;3.8;53.4;2.4;0.90;37.3;0.3;4.1;7.5;0.0;-2.7
01.11.2013 00:00;1.7;53.3;2.8;0.80;37.0;0.3;3.1;7.3;0.0;-2.4
01.11.2013 01:00;1.5;50.1;2.5;0.60;37.4;0.2;2.6;7.1;0.0;-1.3
01.11.2013 02:00;1.2;44.0;2.7;0.60;34.1;0.2;2.5;7.2;0.0;-0.9
01.11.2013 03:00;1.0;40.3;2.0;0.50;32.7;0.2;2.0;7.2;0.0;-1.0
01.11.2013 04:00;0.9;40.4;1.6;0.40;39.2;0.2;1.8;7.1;0.0;-0.5
01.11.2013 05:00;0.8;37.1;1.4;0.50;36.2;0.2;2.2;6.7;0.0;-0.4
01.11.2013 06:00;0.9;38.5;1.4;0.50;31.8;0.2;2.1;6.9;0.0;-0.7
01.11.2013 07:00;0.8;43.1;1.5;0.50;33.1;0.2;2.0;6.8;0.0;-0.5
01.11.2013 08:00;1.0;40.6;1.8;0.60;32.0;0.2;2.4;6.8;0.0;14.7
01.11.2013 09:00;1.6;46.2;2.3;0.60;34.2;0.2;2.8;7.1;0.0;54.9
01.11.2013 10:00;2.3;47.0;2.5;0.70;37.6;0.3;3.1;7.4;0.0;123.3
01.11.2013 11:00;3.1;49.2;2.6;0.60;39.0;0.2;2.8;8.2;0.0;167.9
01.11.2013 12:00;4.0;49.6;3.1;0.60;41.0;0.3;2.6;9.0;0.0;208.1
01.11.2013 13:00;4.1;54.1;3.4;0.60;40.7;0.3;2.8;9.9;0.0;188.3
01.11.2013 14:00;4.0;54.8;3.3;0.60;39.2;0.2;2.8;10.8;0.0;169.7
01.11.2013 15:00;3.5;58.3;3.8;0.60;42.5;0.3;3.3;11.2;0.0;177.8
01.11.2013 16:00;2.7;54.9;3.2;0.60;43.4;0.2;2.7;11.9;0.0;81.2
01.11.2013 17:00;1.3;46.8;2.3;0.50;34.0;0.2;2.1;11.9;0.0;34.3
01.11.2013 18:00;0.6;45.8;1.8;0.50;34.4;0.2;1.8;11.8;0.0;-1.1
01.11.2013 19:00;1.6;66.1;4.0;0.90;40.0;0.4;4.8;11.1;0.0;-1.5
01.11.2013 20:00;1.9;62.5;3.7;0.90;51.3;0.4;4.5;11.1;0.0;-1.8
01.11.2013 21:00;1.6;57.6;3.4;0.90;47.0;0.3;3.8;11.3;0.0;-2.1
01.11.2013 22:00;2.3;61.2;4.3;1.00;46.1;0.4;4.9;10.9;0.0;-1.7
01.11.2013 23:00;1.9;48.2;3.5;0.90;48.3;0.3;3.8;10.7;0.0;-1.9
02.11.2013 00:00;2.4;52.5;3.7;1.00;39.0;0.4;4.4;10.8;0.0;-1.7
02.11.2013 01:00;0.8;39.3;2.6;0.60;42.2;0.2;2.8;11.2;0.0;-1.4
02.11.2013 02:00;0.5;31.8;1.7;0.40;22.6;0.1;1.4;11.6;0.0;-1.4
02.11.2013 03:00;1.4;40.6;2.6;0.70;24.4;0.3;3.0;10.8;0.0;-1.0
02.11.2013 04:00;1.1;39.9;2.4;0.70;33.0;0.3;3.4;10.8;0.2;-2.4
02.11.2013 05:00;1.1;39.9;2.5;0.70;34.3;0.3;3.4;11.2;1.2;-2.0
02.11.2013 06:00;1.2;30.4;1.2;0.30;24.6;0.1;1.2;11.9;2.5;-1.4
02.11.2013 07:00;6.1;26.5;1.0;0.20;17.6;0.1;0.8;12.0;1.4;-1.3
02.11.2013 08:00;18.8;21.8;1.0;0.20;16.9;0.0;0.7;12.5;0.5;5.8
02.11.2013 09:00;31.3;16.8;1.1;0.20;13.8;0.0;0.5;13.0;0.0;42.0
02.11.2013 10:00;36.0;16.0;1.2;0.20;14.3;0.0;0.6;13.5;0.0;82.3
02.11.2013 11:00;44.4;11.6;1.2;0.20;11.1;0.0;0.4;14.3;0.0;193.1
02.11.2013 12:00;52.1;9.4;1.8;0.20;7.1;0.0;0.3;16.1;0.0;424.3
02.11.2013 13:00;58.3;8.3;1.6;0.10;6.9;0.0;0.3;17.5;0.0;486.6
02.11.2013 14:00;61.8;9.9;1.2;0.10;6.6;0.0;0.3;18.3;0.0;276.2
02.11.2013 15:00;60.1;10.4;1.1;0.20;6.8;0.0;0.3;18.1;0.0;213.7
02.11.2013 16:00;59.2;12.7;1.0;0.20;4.7;0.0;0.3;17.5;0.0;137.1
02.11.2013 17:00;55.1;17.5;0.9;0.20;6.6;0.1;0.4;16.7;0.0;35.8
02.11.2013 18:00;57.5;16.3;0.8;0.20;8.9;0.0;0.4;16.3;0.0;-2.6
02.11.2013 19:00;57.6;16.7;0.9;0.20;7.8;0.0;0.5;16.0;0.0;-3.2
02.11.2013 20:00;61.0;12.0;0.8;0.20;6.7;0.0;0.4;15.8;0.0;-3.6
02.11.2013 21:00;60.6;8.9;0.8;0.10;10.0;0.0;0.4;15.6;0.0;-3.6
02.11.2013 22:00;58.6;9.9;0.7;0.10;7.3;0.0;0.3;15.7;0.0;-2.9
02.11.2013 23:00;48.5;14.0;0.7;0.20;6.1;0.0;0.4;15.3;0.0;-2.2
03.11.2013 00:00;39.0;18.2;0.7;0.20;8.6;0.1;0.5;14.9;0.0;-2.3
03.11.2013 01:00;48.9;13.8;0.5;0.20;9.8;0.1;0.4;14.9;1.3;-3.5
03.11.2013 02:00;50.5;13.5;0.3;0.20;7.2;0.1;0.4;13.4;6.1;-1.3
03.11.2013 03:00;55.1;14.2;0.3;0.20;5.1;0.1;0.2;12.7;7.7;-0.8
03.11.2013 04:00;60.7;12.5;0.3;0.10;3.4;0.0;0.3;12.1;3.6;-1.0
03.11.2013 05:00;68.3;5.3;0.3;0.10;1.1;0.0;0.1;12.2;1.0;-1.0
03.11.2013 06:00;71.5;5.6;0.4;0.10;0.2;0.0;0.1;12.1;0.0;-2.3
03.11.2013 07:00;74.7;5.0;0.6;0.10;2.0;0.0;0.1;13.1;0.2;-1.6
03.11.2013 08:00;73.6;8.6;0.2;0.10;0.6;0.0;0.1;9.7;3.6;0.3
03.11.2013 09:00;76.8;7.8;0.2;0.10;5.3;0.0;0.1;8.3;3.2;3.4
03.11.2013 10:00;76.2;6.7;0.2;0.10;1.9;0.0;0.1;8.7;2.1;26.6
03.11.2013 11:00;69.3;10.6;0.3;0.10;;0.0;0.1;9.0;6.3;34.2
03.11.2013 12:00;74.0;9.0;0.3;0.20;4.8;0.0;0.1;8.2;0.2;98.3
03.11.2013 13:00;72.1;8.1;0.4;0.10;5.3;0.0;0.1;8.9;0.4;136.2
03.11.2013 14:00;75.1;6.9;0.3;0.10;4.5;0.0;0.1;8.8;1.0;117.7
03.11.2013 15:00;73.1;7.2;0.5;0.10;3.5;0.0;0.1;10.3;0.0;217.4
03.11.2013 16:00;72.6;7.5;0.4;0.10;4.1;0.0;0.1;10.5;0.0;106.8
03.11.2013 17:00;70.7;8.9;0.4;0.10;4.8;0.0;0.2;10.1;0.0;21.3
03.11.2013 18:00;71.3;8.6;0.3;0.10;3.8;0.0;0.1;9.1;0.0;-1.2
03.11.2013 19:00;67.3;10.7;0.4;0.20;3.0;0.0;0.2;8.5;0.0;-2.4
03.11.2013 20:00;63.8;13.6;0.5;0.20;3.7;0.0;0.2;8.4;0.0;-2.8
03.11.2013 21:00;61.0;15.5;0.6;0.20;4.6;0.0;0.2;8.2;0.0;-3.2
03.11.2013 22:00;54.4;19.6;0.9;0.20;5.1;0.0;0.3;7.8;0.0;-3.1
03.11.2013 23:00;54.2;14.8;0.6;0.20;6.6;0.0;0.2;7.7;0.0;-2.9
04.11.2013 00:00;46.7;17.9;0.7;0.20;5.2;0.0;0.2;7.8;0.0;-2.7
04.11.2013 01:00;46.0;13.1;0.6;0.20;5.2;0.0;0.2;7.4;0.0;-2.9
04.11.2013 02:00;39.2;16.1;0.7;0.10;5.3;0.0;0.2;7.4;0.0;-2.5
04.11.2013 03:00;37.6;14.6;0.8;0.10;5.3;0.0;0.1;7.4;0.0;-2.1
04.11.2013 04:00;34.3;17.3;0.8;0.10;4.7;0.0;0.1;7.7;0.0;-1.7
04.11.2013 05:00;33.5;16.3;0.9;0.10;3.9;0.0;0.1;7.8;0.0;-1.6
04.11.2013 06:00;31.3;19.4;1.3;0.10;2.5;0.0;0.2;7.7;0.0;-1.8
04.11.2013 07:00;24.5;30.0;1.5;0.20;5.6;0.0;0.3;8.1;0.0;-1.6
04.11.2013 08:00;51.1;18.0;1.4;0.20;2.9;0.0;0.2;9.7;0.0;1.6
04.11.2013 09:00;50.0;19.1;1.2;0.20;4.5;0.0;0.3;9.8;0.0;15.0
04.11.2013 10:00;52.7;17.2;1.0;0.20;5.2;0.0;0.3;10.2;0.0;51.1
04.11.2013 11:00;55.2;16.7;0.9;0.20;5.4;0.1;0.3;10.6;0.0;115.4
04.11.2013 12:00;57.0;14.5;0.8;0.10;4.9;0.0;0.3;10.9;0.0;126.4
04.11.2013 13:00;58.7;13.0;0.7;0.20;3.1;0.0;0.2;10.9;0.0;131.8
04.11.2013 14:00;50.8;18.8;0.6;0.20;2.3;0.1;0.3;10.4;0.0;64.6
04.11.2013 15:00;42.1;26.5;0.6;0.20;6.3;0.1;0.4;10.1;0.3;45.1
04.11.2013 16:00;42.0;25.4;0.7;0.20;5.9;0.1;0.4;10.2;0.0;47.6
04.11.2013 17:00;37.9;28.9;0.6;0.20;5.6;0.1;0.5;10.1;0.0;5.8
04.11.2013 18:00;40.7;25.3;0.5;0.20;3.7;0.1;0.5;10.1;0.1;-3.1
04.11.2013 19:00;53.2;17.4;0.5;0.20;3.1;0.0;0.3;10.5;0.0;-3.9
04.11.2013 20:00;53.8;14.8;0.4;0.20;3.9;0.0;0.3;10.4;0.0;-3.6
04.11.2013 21:00;61.4;11.0;0.4;0.10;3.9;0.0;0.2;10.4;0.3;-3.1
04.11.2013 22:00;61.6;11.3;0.4;0.20;5.5;0.0;0.2;10.3;0.0;-3.4
04.11.2013 23:00;57.0;13.6;0.3;0.20;3.3;0.0;0.3;9.7;1.6;-1.9
05.11.2013 00:00;55.7;12.9;0.3;0.20;3.2;0.0;0.2;9.6;0.8;-2.1
05.11.2013 01:00;53.0;11.8;0.3;0.10;3.5;0.0;0.2;9.4;0.0;-1.9
05.11.2013 02:00;52.0;10.5;0.3;0.10;3.7;0.0;0.1;9.3;0.0;-1.4
05.11.2013 03:00;49.0;10.7;0.4;0.20;2.9;0.0;0.1;8.9;0.1;-2.4
05.11.2013 04:00;48.1;9.7;0.3;0.20;4.1;0.0;0.1;8.5;0.0;-2.6
05.11.2013 05:00;45.4;12.7;0.4;0.20;4.4;0.0;0.2;8.1;0.0;-1.9
05.11.2013 06:00;42.1;17.0;0.5;0.20;5.3;0.0;0.2;8.1;0.0;-1.2
05.11.2013 07:00;34.4;27.5;0.7;0.20;4.8;0.0;0.4;7.8;0.0;-1.7
05.11.2013 08:00;17.7;47.2;0.8;0.20;7.1;0.1;0.6;7.2;0.0;7.0
05.11.2013 09:00;21.9;49.2;1.1;0.30;9.4;0.1;0.8;6.9;0.0;65.8
05.11.2013 10:00;33.2;34.3;1.1;0.20;9.9;0.1;0.6;6.9;0.0;87.3
05.11.2013 11:00;42.1;24.8;1.0;0.20;9.9;0.0;0.4;7.6;0.0;215.4
05.11.2013 12:00;43.0;22.1;1.0;0.20;9.2;0.0;0.4;8.2;0.0;193.9
05.11.2013 13:00;44.2;20.0;0.9;0.20;8.6;0.0;0.3;8.6;0.0;174.0
05.11.2013 14:00;46.5;17.9;1.0;0.20;6.8;0.0;0.3;9.4;0.0;191.5
05.11.2013 15:00;45.0;23.1;1.0;0.20;7.9;0.1;0.4;10.1;0.0;135.9
05.11.2013 16:00;49.6;20.2;0.8;0.20;9.1;0.1;0.3;10.1;0.0;80.8
05.11.2013 17:00;53.7;18.7;0.7;0.20;7.4;0.1;0.3;9.5;0.0;16.6
05.11.2013 18:00;51.3;21.7;0.6;0.20;5.7;0.1;0.4;8.5;0.2;-1.7
05.11.2013 19:00;51.2;20.0;0.4;0.20;6.5;0.1;0.4;7.5;0.2;-2.9
05.11.2013 20:00;50.2;17.1;0.4;0.20;5.9;0.0;0.3;7.2;0.0;-2.8
05.11.2013 21:00;53.4;12.5;0.3;0.20;6.1;0.0;0.2;7.4;0.6;-2.7
05.11.2013 22:00;52.0;11.5;0.3;0.20;4.1;0.0;0.2;8.4;0.3;-2.8
05.11.2013 23:00;53.7;9.4;0.3;0.20;5.5;0.0;0.2;9.2;0.2;-2.8
06.11.2013 00:00;55.9;9.8;0.3;0.20;4.2;0.0;0.2;9.5;1.8;-2.0
06.11.2013 01:00;71.8;6.7;0.3;0.10;4.6;0.0;0.1;9.1;0.5;-2.1
06.11.2013 02:00;67.5;6.5;0.3;0.10;7.9;0.0;0.1;9.4;0.0;-1.6
06.11.2013 03:00;69.4;5.3;0.4;0.10;8.3;0.0;0.1;9.4;0.0;-1.3
06.11.2013 04:00;72.2;4.2;0.3;0.10;7.9;0.0;0.1;9.4;0.0;-2.0
06.11.2013 05:00;65.2;9.3;0.3;0.10;5.2;0.0;0.2;9.2;1.0;-2.8
06.11.2013 06:00;69.8;7.2;0.3;0.10;2.2;0.0;0.1;9.4;0.4;-2.4
06.11.2013 07:00;70.3;10.9;0.3;0.10;2.3;0.0;0.1;9.6;0.1;-2.9
06.11.2013 08:00;66.4;14.8;0.3;0.10;2.6;0.0;0.2;9.9;0.4;0.7
06.11.2013 09:00;;;;0.20;5.4;0.1;0.4;10.1;1.3;13.0
06.11.2013 10:00;51.7;20.9;0.4;0.20;6.1;0.0;0.3;10.6;2.1;30.2
06.11.2013 11:00;48.9;17.7;0.3;;4.4;0.0;0.3;11.6;3.1;27.4
06.11.2013 12:00;46.3;15.8;0.3;0.20;4.8;0.0;0.3;12.5;2.1;44.6
06.11.2013 13:00;44.4;14.2;0.3;0.20;4.3;0.1;0.2;12.8;0.2;49.7
06.11.2013 14:00;46.1;15.3;0.3;0.10;1.9;0.0;0.3;13.3;0.1;76.5
06.11.2013 15:00;45.9;17.0;0.5;0.20;3.5;0.0;0.3;13.9;0.0;124.7
06.11.2013 16:00;54.3;13.6;0.5;0.10;5.0;0.0;0.3;14.5;0.0;70.8
06.11.2013 17:00;59.4;12.7;0.4;0.10;4.1;0.0;0.2;14.1;0.0;17.9
06.11.2013 18:00;54.2;17.1;0.5;0.20;4.3;0.0;0.3;13.9;0.0;-1.2
06.11.2013 19:00;56.7;16.1;0.5;0.20;4.8;0.0;0.3;13.9;0.0;-2.5
06.11.2013 20:00;55.7;13.3;0.5;0.10;5.1;0.0;0.3;14.1;0.0;-2.6
06.11.2013 21:00;61.9;9.6;0.4;0.10;3.6;0.0;0.2;14.5;0.0;-2.6
06.11.2013 22:00;67.0;8.6;0.4;0.10;4.5;0.0;0.2;14.4;0.0;-2.8
06.11.2013 23:00;65.9;7.0;0.3;0.10;7.2;0.0;0.1;14.3;0.0;-2.6
07.11.2013 00:00;62.7;6.8;0.3;0.10;5.0;0.0;0.1;14.3;0.0;-2.7
07.11.2013 01:00;60.1;6.5;0.3;0.10;4.5;0.0;0.1;14.2;0.0;-3.2
07.11.2013 02:00;56.3;7.0;0.3;0.10;5.6;0.0;0.2;14.5;0.0;-2.6
07.11.2013 03:00;52.6;8.1;0.3;0.10;4.5;0.0;0.2;14.4;0.0;-2.4
07.11.2013 04:00;35.5;13.2;0.4;0.10;4.5;0.0;0.3;12.6;0.0;-2.1
07.11.2013 05:00;23.3;17.3;0.5;0.20;7.0;0.0;0.4;11.1;0.0;-3.1
07.11.2013 06:00;22.9;17.2;0.6;0.20;6.4;0.0;0.3;11.0;0.0;-3.0
07.11.2013 07:00;19.6;21.8;0.6;0.20;8.2;0.0;0.4;11.1;0.0;-3.2
07.11.2013 08:00;32.7;26.6;0.9;0.20;6.1;0.0;0.4;13.6;0.0;9.5
07.11.2013 09:00;36.7;27.5;0.9;0.20;7.7;0.0;0.4;14.3;0.0;62.0
07.11.2013 10:00;35.2;23.1;0.8;0.20;7.6;0.0;0.4;14.3;0.0;213.8
07.11.2013 11:00;35.6;22.5;1.1;0.20;10.7;0.1;0.5;15.3;0.0;408.2
07.11.2013 12:00;54.9;14.3;0.9;0.10;6.7;0.0;0.3;17.3;0.0;290.0
07.11.2013 13:00;59.8;11.3;0.8;0.10;5.8;0.0;0.2;17.5;0.0;269.5
07.11.2013 14:00;58.5;12.9;0.7;0.10;5.6;0.0;0.2;18.0;0.0;231.5
07.11.2013 15:00;55.1;14.8;0.7;0.10;5.5;0.1;0.3;17.8;0.0;140.4
07.11.2013 16:00;50.8;17.3;0.6;0.20;6.3;0.1;0.3;17.4;0.0;75.2
07.11.2013 17:00;44.7;23.6;0.7;0.20;5.6;0.1;0.4;16.8;0.0;22.2
07.11.2013 18:00;42.1;25.6;0.8;0.20;6.7;0.1;0.5;16.4;0.0;-2.6
07.11.2013 19:00;32.4;35.3;1.0;0.30;7.0;0.1;0.6;15.9;0.0;-3.2
07.11.2013 20:00;24.4;39.2;1.0;0.20;7.4;0.1;0.8;15.2;0.0;-3.0
07.11.2013 21:00;1.3;53.3;1.1;0.40;11.7;0.2;1.4;13.6;0.0;-2.9
07.11.2013 22:00;0.9;48.6;1.0;0.40;13.7;0.1;1.4;12.8;0.0;-2.8
07.11.2013 23:00;1.5;44.9;1.0;0.30;11.6;0.1;1.1;12.5;0.0;-3.1
08.11.2013 00:00;6.8;37.1;1.0;0.30;11.0;0.1;0.8;12.3;0.0;-3.1
08.11.2013 01:00;13.6;26.1;1.0;0.20;9.8;0.1;0.6;11.6;0.0;-3.0
08.11.2013 02:00;11.6;25.3;1.0;0.20;8.7;0.1;0.5;11.5;0.0;-1.9
08.11.2013 03:00;15.5;20.0;0.9;0.20;7.6;0.1;0.4;11.3;0.0;-1.9
08.11.2013 04:00;21.3;15.0;1.0;0.10;7.7;0.0;0.3;11.4;0.0;-2.1
08.11.2013 05:00;21.0;13.9;0.9;0.10;6.8;0.0;0.3;10.9;0.0;-3.1
08.11.2013 06:00;19.0;16.2;1.0;0.10;6.3;0.0;0.3;10.8;0.0;-3.0
08.11.2013 07:00;12.2;25.2;1.2;0.20;6.0;0.1;0.5;10.8;0.0;-2.6
08.11.2013 08:00;7.6;30.6;1.4;0.20;7.3;0.1;0.6;10.8;0.0;8.2
08.11.2013 09:00;10.6;28.5;1.5;0.20;9.2;0.1;0.7;10.9;0.0;79.1
08.11.2013 10:00;16.3;24.1;1.7;0.20;8.3;0.1;0.6;11.4;0.0;256.2
08.11.2013 11:00;17.7;27.5;2.1;0.20;9.6;0.1;0.8;12.5;0.0;357.3
08.11.2013 12:00;35.4;20.5;2.0;0.20;10.6;0.1;0.6;15.4;0.0;237.1
08.11.2013 13:00;51.2;11.6;1.7;0.10;7.8;0.0;0.4;17.1;0.0;371.8
08.11.2013 14:00;47.8;15.1;1.3;0.20;9.0;0.0;0.4;17.5;0.0;257.9
08.11.2013 15:00;27.7;32.2;1.4;0.20;9.6;0.1;0.6;16.0;0.0;107.5
08.11.2013 16:00;17.1;43.3;1.6;0.20;10.7;0.1;0.8;15.8;0.0;45.5
08.11.2013 17:00;11.6;49.4;1.5;0.30;9.3;0.1;0.9;15.4;0.0;9.9
08.11.2013 18:00;13.2;51.8;1.5;0.30;9.5;0.1;0.9;15.5;0.0;-2.3
08.11.2013 19:00;45.7;19.9;1.0;0.20;10.2;0.1;0.6;16.5;0.0;-2.4
08.11.2013 20:00;47.9;23.1;1.1;0.30;14.3;0.1;1.6;16.0;0.0;-1.9
08.11.2013 21:00;46.3;22.0;0.9;0.50;24.7;0.1;2.0;15.5;0.0;-1.7
08.11.2013 22:00;43.1;16.9;0.5;0.20;22.0;0.1;0.6;14.7;1.8;-2.0
08.11.2013 23:00;60.5;12.8;0.3;0.20;10.3;0.0;0.3;11.8;3.1;-1.0
09.11.2013 00:00;70.3;9.1;0.2;0.10;4.6;0.0;0.2;10.8;3.3;-1.2
09.11.2013 01:00;73.1;5.6;0.2;0.10;3.4;0.0;0.1;10.3;3.2;-1.1
09.11.2013 02:00;70.5;5.1;0.1;0.10;3.2;0.0;0.1;10.0;0.0;-2.0
09.11.2013 03:00;66.9;7.8;0.1;0.10;1.5;0.0;0.1;10.2;0.0;-2.8
09.11.2013 04:00;68.5;6.5;0.2;0.10;1.3;0.0;0.1;10.2;0.0;-2.7
09.11.2013 05:00;70.8;7.0;0.2;0.10;2.9;0.0;0.1;10.0;0.0;-2.0
09.11.2013 06:00;64.9;11.4;0.3;0.10;2.8;0.0;0.1;9.7;0.0;-1.7
09.11.2013 07:00;59.3;13.3;0.3;0.10;2.4;0.0;0.1;9.5;0.0;-1.9
09.11.2013 08:00;53.4;16.2;0.4;0.20;3.9;0.0;0.2;9.6;0.0;2.8
09.11.2013 09:00;45.9;22.8;0.6;0.20;4.7;0.0;0.3;9.4;0.0;34.5
09.11.2013 10:00;45.3;23.4;0.5;0.20;3.4;0.1;0.4;9.4;0.5;41.7
09.11.2013 11:00;53.3;16.1;0.5;0.20;3.6;0.0;0.3;9.1;0.3;241.3
09.11.2013 12:00;60.2;11.3;0.7;0.20;5.8;0.0;0.2;10.5;0.0;476.9
09.11.2013 13:00;58.6;15.1;0.8;0.20;5.4;0.0;0.3;11.4;0.0;326.7
09.11.2013 14:00;53.7;19.4;0.8;0.20;5.5;0.1;0.4;10.7;0.0;183.0
09.11.2013 15:00;58.0;17.8;0.9;0.20;5.1;0.1;0.3;11.3;0.0;225.4
09.11.2013 16:00;66.8;12.5;0.7;0.20;3.9;0.0;0.2;11.3;0.0;147.5
09.11.2013 17:00;55.3;24.4;0.9;0.20;3.8;0.1;0.3;10.5;0.0;29.4
